Time	variable	value	Season
19.4	ProcessS	NA	Jul
19.4666666666667	ProcessS	NA	Jul
19.5333333333333	ProcessS	NA	Jul
19.6	ProcessS	NA	Jul
19.6666666666667	ProcessS	NA	Jul
19.7333333333333	ProcessS	NA	Jul
19.8	ProcessS	NA	Jul
19.8666666666667	ProcessS	NA	Jul
19.9333333333333	ProcessS	NA	Jul
20	ProcessS	NA	Jul
20.0666666666667	ProcessS	NA	Jul
20.1333333333333	ProcessS	NA	Jul
20.2	ProcessS	NA	Jul
20.2666666666667	ProcessS	NA	Jul
20.3333333333333	ProcessS	NA	Jul
20.4	ProcessS	NA	Jul
20.4666666666667	ProcessS	NA	Jul
20.5333333333333	ProcessS	NA	Jul
20.6	ProcessS	NA	Jul
20.6666666666667	ProcessS	NA	Jul
20.7333333333333	ProcessS	NA	Jul
20.8	ProcessS	NA	Jul
20.8666666666667	ProcessS	NA	Jul
20.9333333333333	ProcessS	NA	Jul
21	ProcessS	NA	Jul
21.0666666666667	ProcessS	NA	Jul
21.1333333333333	ProcessS	NA	Jul
21.2	ProcessS	NA	Jul
21.2666666666667	ProcessS	NA	Jul
21.3333333333333	ProcessS	NA	Jul
21.4	ProcessS	NA	Jul
21.4666666666667	ProcessS	NA	Jul
21.5333333333333	ProcessS	NA	Jul
21.6	ProcessS	NA	Jul
21.6666666666667	ProcessS	NA	Jul
21.7333333333333	ProcessS	NA	Jul
21.8	ProcessS	NA	Jul
21.8666666666667	ProcessS	NA	Jul
21.9333333333333	ProcessS	NA	Jul
22	ProcessS	NA	Jul
22.0666666666667	ProcessS	NA	Jul
22.1333333333333	ProcessS	NA	Jul
22.2	ProcessS	NA	Jul
22.2666666666667	ProcessS	NA	Jul
22.3333333333333	ProcessS	NA	Jul
22.4	ProcessS	NA	Jul
22.4666666666667	ProcessS	NA	Jul
22.5333333333333	ProcessS	NA	Jul
22.6	ProcessS	NA	Jul
22.6666666666667	ProcessS	NA	Jul
22.7333333333333	ProcessS	NA	Jul
22.8	ProcessS	NA	Jul
22.8666666666667	ProcessS	NA	Jul
22.9333333333333	ProcessS	NA	Jul
23	ProcessS	NA	Jul
23.0666666666667	ProcessS	NA	Jul
23.1333333333333	ProcessS	NA	Jul
23.2	ProcessS	NA	Jul
23.2666666666667	ProcessS	NA	Jul
23.3333333333333	ProcessS	NA	Jul
23.4	ProcessS	NA	Jul
23.4666666666667	ProcessS	NA	Jul
23.5333333333333	ProcessS	NA	Jul
23.6	ProcessS	NA	Jul
23.6666666666667	ProcessS	NA	Jul
23.7333333333333	ProcessS	NA	Jul
23.8	ProcessS	NA	Jul
23.8666666666667	ProcessS	NA	Jul
23.9333333333333	ProcessS	NA	Jul
24	ProcessS	NA	Jul
24.0666666666667	ProcessS	NA	Jul
24.1333333333333	ProcessS	NA	Jul
24.2	ProcessS	NA	Jul
24.2666666666667	ProcessS	NA	Jul
24.3333333333333	ProcessS	NA	Jul
24.4	ProcessS	NA	Jul
24.4666666666667	ProcessS	NA	Jul
24.5333333333333	ProcessS	NA	Jul
24.6	ProcessS	NA	Jul
24.6666666666667	ProcessS	NA	Jul
24.7333333333333	ProcessS	NA	Jul
24.8	ProcessS	NA	Jul
24.8666666666667	ProcessS	NA	Jul
24.9333333333333	ProcessS	NA	Jul
25	ProcessS	NA	Jul
25.0666666666667	ProcessS	NA	Jul
25.1333333333333	ProcessS	NA	Jul
25.2	ProcessS	NA	Jul
25.2666666666667	ProcessS	NA	Jul
25.3333333333333	ProcessS	NA	Jul
25.4	ProcessS	NA	Jul
25.4666666666667	ProcessS	NA	Jul
25.5333333333333	ProcessS	NA	Jul
25.6	ProcessS	NA	Jul
25.6666666666667	ProcessS	NA	Jul
25.7333333333333	ProcessS	NA	Jul
25.8	ProcessS	NA	Jul
25.8666666666667	ProcessS	NA	Jul
25.9333333333333	ProcessS	NA	Jul
26	ProcessS	NA	Jul
26.0666666666667	ProcessS	NA	Jul
26.1333333333333	ProcessS	NA	Jul
26.2	ProcessS	NA	Jul
26.2666666666667	ProcessS	NA	Jul
26.3333333333333	ProcessS	NA	Jul
26.4	ProcessS	NA	Jul
26.4666666666667	ProcessS	NA	Jul
26.5333333333333	ProcessS	NA	Jul
26.6	ProcessS	NA	Jul
26.6666666666667	ProcessS	NA	Jul
26.7333333333333	ProcessS	NA	Jul
26.8	ProcessS	NA	Jul
26.8666666666667	ProcessS	NA	Jul
26.9333333333333	ProcessS	NA	Jul
27	ProcessS	NA	Jul
27.0666666666667	ProcessS	NA	Jul
27.1333333333333	ProcessS	NA	Jul
27.2	ProcessS	NA	Jul
27.2666666666667	ProcessS	NA	Jul
27.3333333333333	ProcessS	NA	Jul
27.4	ProcessS	NA	Jul
27.4666666666667	ProcessS	NA	Jul
27.5333333333333	ProcessS	NA	Jul
27.6	ProcessS	NA	Jul
27.6666666666667	ProcessS	NA	Jul
27.7333333333333	ProcessS	NA	Jul
27.8	ProcessS	NA	Jul
27.8666666666667	ProcessS	NA	Jul
27.9333333333333	ProcessS	NA	Jul
28	ProcessS	NA	Jul
28.0666666666667	ProcessS	NA	Jul
28.1333333333333	ProcessS	NA	Jul
28.2	ProcessS	NA	Jul
28.2666666666667	ProcessS	NA	Jul
28.3333333333333	ProcessS	NA	Jul
28.4	ProcessS	NA	Jul
28.4666666666667	ProcessS	NA	Jul
28.5333333333333	ProcessS	NA	Jul
28.6	ProcessS	NA	Jul
28.6666666666667	ProcessS	NA	Jul
28.7333333333333	ProcessS	NA	Jul
28.8	ProcessS	NA	Jul
28.8666666666667	ProcessS	NA	Jul
28.9333333333333	ProcessS	NA	Jul
29	ProcessS	NA	Jul
29.0666666666667	ProcessS	NA	Jul
29.1333333333333	ProcessS	NA	Jul
29.2	ProcessS	NA	Jul
29.2666666666667	ProcessS	NA	Jul
29.3333333333333	ProcessS	NA	Jul
29.4	ProcessS	NA	Jul
29.4666666666667	ProcessS	NA	Jul
29.5333333333333	ProcessS	NA	Jul
29.6	ProcessS	NA	Jul
29.6666666666667	ProcessS	NA	Jul
29.7333333333333	ProcessS	NA	Jul
29.8	ProcessS	NA	Jul
29.8666666666667	ProcessS	NA	Jul
29.9333333333333	ProcessS	NA	Jul
30	ProcessS	NA	Jul
30.0666666666667	ProcessS	NA	Jul
30.1333333333333	ProcessS	NA	Jul
30.2	ProcessS	NA	Jul
30.2666666666667	ProcessS	NA	Jul
30.3333333333333	ProcessS	NA	Jul
30.4	ProcessS	NA	Jul
30.4666666666667	ProcessS	NA	Jul
30.5333333333333	ProcessS	NA	Jul
30.6	ProcessS	NA	Jul
30.6666666666667	ProcessS	NA	Jul
30.7333333333333	ProcessS	NA	Jul
30.8	ProcessS	NA	Jul
30.8666666666667	ProcessS	NA	Jul
30.9333333333333	ProcessS	NA	Jul
31	ProcessS	NA	Jul
31.0666666666667	ProcessS	NA	Jul
31.1333333333333	ProcessS	NA	Jul
31.2	ProcessS	NA	Jul
31.2666666666667	ProcessS	NA	Jul
31.3333333333333	ProcessS	NA	Jul
31.4	ProcessS	NA	Jul
31.4666666666667	ProcessS	NA	Jul
31.5333333333333	ProcessS	NA	Jul
31.6	ProcessS	NA	Jul
31.6666666666667	ProcessS	NA	Jul
31.7333333333333	ProcessS	NA	Jul
31.8	ProcessS	NA	Jul
31.8666666666667	ProcessS	NA	Jul
31.9333333333333	ProcessS	NA	Jul
32	ProcessS	NA	Jul
32.0666666666667	ProcessS	NA	Jul
32.1333333333333	ProcessS	NA	Jul
32.2	ProcessS	NA	Jul
32.2666666666667	ProcessS	NA	Jul
32.3333333333333	ProcessS	NA	Jul
32.4	ProcessS	NA	Jul
32.4666666666667	ProcessS	NA	Jul
32.5333333333333	ProcessS	NA	Jul
32.6	ProcessS	NA	Jul
32.6666666666667	ProcessS	NA	Jul
32.7333333333333	ProcessS	NA	Jul
32.8	ProcessS	NA	Jul
32.8666666666667	ProcessS	NA	Jul
32.9333333333333	ProcessS	NA	Jul
33	ProcessS	NA	Jul
33.0666666666667	ProcessS	NA	Jul
33.1333333333333	ProcessS	NA	Jul
33.2	ProcessS	NA	Jul
33.2666666666667	ProcessS	NA	Jul
33.3333333333333	ProcessS	NA	Jul
33.4	ProcessS	NA	Jul
33.4666666666667	ProcessS	NA	Jul
33.5333333333333	ProcessS	NA	Jul
33.6	ProcessS	NA	Jul
33.6666666666667	ProcessS	NA	Jul
33.7333333333333	ProcessS	NA	Jul
33.8	ProcessS	NA	Jul
33.8666666666667	ProcessS	NA	Jul
33.9333333333333	ProcessS	NA	Jul
34	ProcessS	NA	Jul
34.0666666666667	ProcessS	NA	Jul
34.1333333333333	ProcessS	NA	Jul
34.2	ProcessS	NA	Jul
34.2666666666667	ProcessS	NA	Jul
34.3333333333333	ProcessS	NA	Jul
34.4	ProcessS	NA	Jul
34.4666666666667	ProcessS	NA	Jul
34.5333333333333	ProcessS	NA	Jul
34.6	ProcessS	NA	Jul
34.6666666666667	ProcessS	NA	Jul
34.7333333333333	ProcessS	NA	Jul
34.8	ProcessS	NA	Jul
34.8666666666667	ProcessS	NA	Jul
34.9333333333333	ProcessS	NA	Jul
35	ProcessS	NA	Jul
35.0666666666667	ProcessS	NA	Jul
35.1333333333333	ProcessS	NA	Jul
35.2	ProcessS	NA	Jul
35.2666666666667	ProcessS	NA	Jul
35.3333333333333	ProcessS	NA	Jul
35.4	ProcessS	NA	Jul
35.4666666666667	ProcessS	NA	Jul
35.5333333333333	ProcessS	NA	Jul
35.6	ProcessS	NA	Jul
35.6666666666667	ProcessS	NA	Jul
35.7333333333333	ProcessS	NA	Jul
35.8	ProcessS	NA	Jul
35.8666666666667	ProcessS	NA	Jul
35.9333333333333	ProcessS	NA	Jul
36	ProcessS	NA	Jul
36.0666666666667	ProcessS	NA	Jul
36.1333333333333	ProcessS	NA	Jul
36.2	ProcessS	NA	Jul
36.2666666666667	ProcessS	NA	Jul
36.3333333333333	ProcessS	NA	Jul
36.4	ProcessS	NA	Jul
36.4666666666667	ProcessS	NA	Jul
36.5333333333333	ProcessS	NA	Jul
36.6	ProcessS	NA	Jul
36.6666666666667	ProcessS	NA	Jul
36.7333333333333	ProcessS	NA	Jul
36.8	ProcessS	NA	Jul
36.8666666666667	ProcessS	NA	Jul
36.9333333333333	ProcessS	NA	Jul
37	ProcessS	NA	Jul
37.0666666666667	ProcessS	NA	Jul
37.1333333333333	ProcessS	NA	Jul
37.2	ProcessS	NA	Jul
37.2666666666667	ProcessS	NA	Jul
37.3333333333333	ProcessS	NA	Jul
37.4	ProcessS	NA	Jul
37.4666666666667	ProcessS	NA	Jul
37.5333333333333	ProcessS	NA	Jul
37.6	ProcessS	NA	Jul
37.6666666666667	ProcessS	NA	Jul
37.7333333333333	ProcessS	NA	Jul
37.8	ProcessS	NA	Jul
37.8666666666667	ProcessS	NA	Jul
37.9333333333333	ProcessS	NA	Jul
38	ProcessS	NA	Jul
38.0666666666667	ProcessS	NA	Jul
38.1333333333333	ProcessS	NA	Jul
38.2	ProcessS	NA	Jul
38.2666666666667	ProcessS	NA	Jul
38.3333333333333	ProcessS	NA	Jul
38.4	ProcessS	NA	Jul
38.4666666666667	ProcessS	NA	Jul
38.5333333333333	ProcessS	NA	Jul
38.6	ProcessS	NA	Jul
38.6666666666667	ProcessS	NA	Jul
38.7333333333333	ProcessS	NA	Jul
38.8	ProcessS	NA	Jul
38.8666666666667	ProcessS	NA	Jul
38.9333333333333	ProcessS	NA	Jul
39	ProcessS	NA	Jul
39.0666666666667	ProcessS	NA	Jul
39.1333333333333	ProcessS	NA	Jul
39.2	ProcessS	NA	Jul
39.2666666666667	ProcessS	NA	Jul
39.3333333333333	ProcessS	NA	Jul
39.4	ProcessS	NA	Jul
39.4666666666667	ProcessS	NA	Jul
39.5333333333333	ProcessS	NA	Jul
39.6	ProcessS	NA	Jul
39.6666666666667	ProcessS	NA	Jul
39.7333333333333	ProcessS	NA	Jul
39.8	ProcessS	NA	Jul
39.8666666666667	ProcessS	NA	Jul
39.9333333333333	ProcessS	NA	Jul
40	ProcessS	NA	Jul
0.0666666666666667	SWA	NA	Jul
0.133333333333333	SWA	NA	Jul
0.2	SWA	NA	Jul
0.266666666666667	SWA	NA	Jul
0.333333333333333	SWA	NA	Jul
0.4	SWA	NA	Jul
0.466666666666667	SWA	NA	Jul
0.533333333333333	SWA	NA	Jul
0.6	SWA	NA	Jul
0.666666666666667	SWA	NA	Jul
0.733333333333333	SWA	NA	Jul
0.8	SWA	NA	Jul
0.866666666666667	SWA	NA	Jul
0.933333333333333	SWA	NA	Jul
1	SWA	NA	Jul
1.06666666666667	SWA	NA	Jul
1.13333333333333	SWA	NA	Jul
1.2	SWA	NA	Jul
1.26666666666667	SWA	NA	Jul
1.33333333333333	SWA	NA	Jul
1.4	SWA	NA	Jul
1.46666666666667	SWA	NA	Jul
1.53333333333333	SWA	NA	Jul
1.6	SWA	NA	Jul
1.66666666666667	SWA	NA	Jul
1.73333333333333	SWA	NA	Jul
1.8	SWA	NA	Jul
1.86666666666667	SWA	NA	Jul
1.93333333333333	SWA	NA	Jul
2	SWA	NA	Jul
2.06666666666667	SWA	NA	Jul
2.13333333333333	SWA	NA	Jul
2.2	SWA	NA	Jul
2.26666666666667	SWA	NA	Jul
2.33333333333333	SWA	NA	Jul
2.4	SWA	NA	Jul
2.46666666666667	SWA	NA	Jul
2.53333333333333	SWA	NA	Jul
2.6	SWA	NA	Jul
2.66666666666667	SWA	NA	Jul
2.73333333333333	SWA	NA	Jul
2.8	SWA	NA	Jul
2.86666666666667	SWA	NA	Jul
2.93333333333333	SWA	NA	Jul
3	SWA	NA	Jul
3.06666666666667	SWA	NA	Jul
3.13333333333333	SWA	NA	Jul
3.2	SWA	NA	Jul
3.26666666666667	SWA	NA	Jul
3.33333333333333	SWA	NA	Jul
3.4	SWA	NA	Jul
3.46666666666667	SWA	NA	Jul
3.53333333333333	SWA	NA	Jul
3.6	SWA	NA	Jul
3.66666666666667	SWA	NA	Jul
3.73333333333333	SWA	NA	Jul
3.8	SWA	NA	Jul
3.86666666666667	SWA	NA	Jul
3.93333333333333	SWA	NA	Jul
4	SWA	NA	Jul
4.06666666666667	SWA	NA	Jul
4.13333333333333	SWA	NA	Jul
4.2	SWA	NA	Jul
4.26666666666667	SWA	NA	Jul
4.33333333333333	SWA	NA	Jul
4.4	SWA	NA	Jul
4.46666666666667	SWA	NA	Jul
4.53333333333333	SWA	NA	Jul
4.6	SWA	NA	Jul
4.66666666666667	SWA	NA	Jul
4.73333333333333	SWA	NA	Jul
4.8	SWA	NA	Jul
4.86666666666667	SWA	NA	Jul
4.93333333333333	SWA	NA	Jul
5	SWA	NA	Jul
5.06666666666667	SWA	NA	Jul
5.13333333333333	SWA	NA	Jul
5.2	SWA	NA	Jul
5.26666666666667	SWA	NA	Jul
5.33333333333333	SWA	NA	Jul
5.4	SWA	NA	Jul
5.46666666666667	SWA	NA	Jul
5.53333333333333	SWA	NA	Jul
5.6	SWA	NA	Jul
5.66666666666667	SWA	NA	Jul
5.73333333333333	SWA	NA	Jul
5.8	SWA	NA	Jul
5.86666666666667	SWA	NA	Jul
5.93333333333333	SWA	NA	Jul
6	SWA	NA	Jul
6.06666666666667	SWA	NA	Jul
6.13333333333333	SWA	NA	Jul
6.2	SWA	NA	Jul
6.26666666666667	SWA	NA	Jul
6.33333333333333	SWA	NA	Jul
6.4	SWA	NA	Jul
6.46666666666667	SWA	NA	Jul
6.53333333333333	SWA	NA	Jul
6.6	SWA	NA	Jul
6.66666666666667	SWA	NA	Jul
6.73333333333333	SWA	NA	Jul
6.8	SWA	NA	Jul
6.86666666666667	SWA	NA	Jul
6.93333333333333	SWA	NA	Jul
7	SWA	NA	Jul
7.06666666666667	SWA	NA	Jul
7.13333333333333	SWA	NA	Jul
7.2	SWA	NA	Jul
7.26666666666667	SWA	NA	Jul
7.33333333333333	SWA	NA	Jul
7.4	SWA	NA	Jul
7.46666666666667	SWA	NA	Jul
7.53333333333333	SWA	NA	Jul
7.6	SWA	NA	Jul
7.66666666666667	SWA	NA	Jul
7.73333333333333	SWA	NA	Jul
7.8	SWA	NA	Jul
7.86666666666667	SWA	NA	Jul
7.93333333333333	SWA	NA	Jul
8	SWA	NA	Jul
8.06666666666667	SWA	NA	Jul
8.13333333333333	SWA	NA	Jul
8.2	SWA	NA	Jul
8.26666666666667	SWA	NA	Jul
8.33333333333333	SWA	NA	Jul
8.4	SWA	NA	Jul
8.46666666666667	SWA	NA	Jul
8.53333333333333	SWA	NA	Jul
8.6	SWA	NA	Jul
8.66666666666667	SWA	NA	Jul
8.73333333333333	SWA	NA	Jul
8.8	SWA	NA	Jul
8.86666666666667	SWA	NA	Jul
8.93333333333333	SWA	NA	Jul
9	SWA	NA	Jul
9.06666666666667	SWA	NA	Jul
9.13333333333333	SWA	NA	Jul
9.2	SWA	NA	Jul
9.26666666666667	SWA	NA	Jul
9.33333333333333	SWA	NA	Jul
9.4	SWA	NA	Jul
9.46666666666667	SWA	NA	Jul
9.53333333333333	SWA	NA	Jul
9.6	SWA	NA	Jul
9.66666666666667	SWA	NA	Jul
9.73333333333333	SWA	NA	Jul
9.8	SWA	NA	Jul
9.86666666666667	SWA	NA	Jul
9.93333333333333	SWA	NA	Jul
10	SWA	NA	Jul
10.0666666666667	SWA	NA	Jul
10.1333333333333	SWA	NA	Jul
10.2	SWA	NA	Jul
10.2666666666667	SWA	NA	Jul
10.3333333333333	SWA	NA	Jul
10.4	SWA	NA	Jul
10.4666666666667	SWA	NA	Jul
10.5333333333333	SWA	NA	Jul
10.6	SWA	NA	Jul
10.6666666666667	SWA	NA	Jul
10.7333333333333	SWA	NA	Jul
10.8	SWA	NA	Jul
10.8666666666667	SWA	NA	Jul
10.9333333333333	SWA	NA	Jul
11	SWA	NA	Jul
11.0666666666667	SWA	NA	Jul
11.1333333333333	SWA	NA	Jul
11.2	SWA	NA	Jul
11.2666666666667	SWA	NA	Jul
11.3333333333333	SWA	NA	Jul
11.4	SWA	NA	Jul
11.4666666666667	SWA	NA	Jul
11.5333333333333	SWA	NA	Jul
11.6	SWA	NA	Jul
11.6666666666667	SWA	NA	Jul
11.7333333333333	SWA	NA	Jul
11.8	SWA	NA	Jul
11.8666666666667	SWA	NA	Jul
11.9333333333333	SWA	NA	Jul
12	SWA	NA	Jul
12.0666666666667	SWA	NA	Jul
12.1333333333333	SWA	NA	Jul
12.2	SWA	NA	Jul
12.2666666666667	SWA	NA	Jul
12.3333333333333	SWA	NA	Jul
12.4	SWA	NA	Jul
12.4666666666667	SWA	NA	Jul
12.5333333333333	SWA	NA	Jul
12.6	SWA	NA	Jul
12.6666666666667	SWA	NA	Jul
12.7333333333333	SWA	NA	Jul
12.8	SWA	NA	Jul
12.8666666666667	SWA	NA	Jul
12.9333333333333	SWA	NA	Jul
13	SWA	NA	Jul
13.0666666666667	SWA	NA	Jul
13.1333333333333	SWA	NA	Jul
13.2	SWA	NA	Jul
13.2666666666667	SWA	NA	Jul
13.3333333333333	SWA	NA	Jul
13.4	SWA	NA	Jul
13.4666666666667	SWA	NA	Jul
13.5333333333333	SWA	NA	Jul
13.6	SWA	NA	Jul
13.6666666666667	SWA	NA	Jul
13.7333333333333	SWA	NA	Jul
13.8	SWA	NA	Jul
13.8666666666667	SWA	NA	Jul
13.9333333333333	SWA	NA	Jul
14	SWA	NA	Jul
14.0666666666667	SWA	NA	Jul
14.1333333333333	SWA	NA	Jul
14.2	SWA	NA	Jul
14.2666666666667	SWA	NA	Jul
14.3333333333333	SWA	NA	Jul
14.4	SWA	NA	Jul
14.4666666666667	SWA	NA	Jul
14.5333333333333	SWA	NA	Jul
14.6	SWA	NA	Jul
14.6666666666667	SWA	NA	Jul
14.7333333333333	SWA	NA	Jul
14.8	SWA	NA	Jul
14.8666666666667	SWA	NA	Jul
14.9333333333333	SWA	NA	Jul
15	SWA	NA	Jul
15.0666666666667	SWA	NA	Jul
15.1333333333333	SWA	NA	Jul
15.2	SWA	NA	Jul
15.2666666666667	SWA	NA	Jul
15.3333333333333	SWA	NA	Jul
15.4	SWA	NA	Jul
15.4666666666667	SWA	NA	Jul
15.5333333333333	SWA	NA	Jul
15.6	SWA	NA	Jul
15.6666666666667	SWA	NA	Jul
15.7333333333333	SWA	NA	Jul
15.8	SWA	NA	Jul
15.8666666666667	SWA	NA	Jul
15.9333333333333	SWA	NA	Jul
16	SWA	NA	Jul
16.0666666666667	SWA	NA	Jul
16.1333333333333	SWA	NA	Jul
16.2	SWA	NA	Jul
16.2666666666667	SWA	NA	Jul
16.3333333333333	SWA	NA	Jul
16.4	SWA	NA	Jul
16.4666666666667	SWA	NA	Jul
16.5333333333333	SWA	NA	Jul
16.6	SWA	NA	Jul
16.6666666666667	SWA	NA	Jul
16.7333333333333	SWA	NA	Jul
16.8	SWA	NA	Jul
16.8666666666667	SWA	NA	Jul
16.9333333333333	SWA	NA	Jul
17	SWA	NA	Jul
17.0666666666667	SWA	NA	Jul
17.1333333333333	SWA	NA	Jul
17.2	SWA	NA	Jul
17.2666666666667	SWA	NA	Jul
17.3333333333333	SWA	NA	Jul
17.4	SWA	NA	Jul
17.4666666666667	SWA	NA	Jul
17.5333333333333	SWA	NA	Jul
17.6	SWA	NA	Jul
17.6666666666667	SWA	NA	Jul
17.7333333333333	SWA	NA	Jul
17.8	SWA	NA	Jul
17.8666666666667	SWA	NA	Jul
17.9333333333333	SWA	NA	Jul
18	SWA	NA	Jul
18.0666666666667	SWA	NA	Jul
18.1333333333333	SWA	NA	Jul
18.2	SWA	NA	Jul
18.2666666666667	SWA	NA	Jul
18.3333333333333	SWA	NA	Jul
18.4	SWA	NA	Jul
18.4666666666667	SWA	NA	Jul
18.5333333333333	SWA	NA	Jul
18.6	SWA	NA	Jul
18.6666666666667	SWA	NA	Jul
18.7333333333333	SWA	NA	Jul
18.8	SWA	NA	Jul
18.8666666666667	SWA	NA	Jul
18.9333333333333	SWA	NA	Jul
19	SWA	NA	Jul
19.0666666666667	SWA	NA	Jul
19.1333333333333	SWA	NA	Jul
19.2	SWA	NA	Jul
19.2666666666667	SWA	NA	Jul
19.3333333333333	SWA	NA	Jul
19.4	SWA	NA	Jul
19.4666666666667	SWA	NA	Jul
19.5333333333333	SWA	NA	Jul
19.6	SWA	NA	Jul
19.6666666666667	SWA	NA	Jul
19.7333333333333	SWA	NA	Jul
19.8	SWA	NA	Jul
19.8666666666667	SWA	NA	Jul
19.9333333333333	SWA	NA	Jul
20	SWA	NA	Jul
20.0666666666667	SWA	NA	Jul
20.1333333333333	SWA	NA	Jul
20.2	SWA	NA	Jul
20.2666666666667	SWA	NA	Jul
20.3333333333333	SWA	NA	Jul
20.4	SWA	NA	Jul
20.4666666666667	SWA	NA	Jul
20.5333333333333	SWA	NA	Jul
20.6	SWA	NA	Jul
20.6666666666667	SWA	NA	Jul
20.7333333333333	SWA	NA	Jul
20.8	SWA	NA	Jul
20.8666666666667	SWA	NA	Jul
20.9333333333333	SWA	NA	Jul
21	SWA	NA	Jul
21.0666666666667	SWA	NA	Jul
21.1333333333333	SWA	NA	Jul
21.2	SWA	NA	Jul
21.2666666666667	SWA	NA	Jul
21.3333333333333	SWA	NA	Jul
21.4	SWA	NA	Jul
21.4666666666667	SWA	NA	Jul
21.5333333333333	SWA	NA	Jul
21.6	SWA	NA	Jul
21.6666666666667	SWA	NA	Jul
21.7333333333333	SWA	NA	Jul
21.8	SWA	NA	Jul
21.8666666666667	SWA	NA	Jul
21.9333333333333	SWA	NA	Jul
22	SWA	NA	Jul
22.0666666666667	SWA	NA	Jul
22.1333333333333	SWA	NA	Jul
22.2	SWA	NA	Jul
22.2666666666667	SWA	NA	Jul
22.3333333333333	SWA	NA	Jul
22.4	SWA	NA	Jul
22.4666666666667	SWA	NA	Jul
22.5333333333333	SWA	NA	Jul
22.6	SWA	NA	Jul
22.6666666666667	SWA	NA	Jul
22.7333333333333	SWA	NA	Jul
22.8	SWA	NA	Jul
22.8666666666667	SWA	NA	Jul
22.9333333333333	SWA	NA	Jul
23	SWA	NA	Jul
23.0666666666667	SWA	NA	Jul
23.1333333333333	SWA	NA	Jul
23.2	SWA	NA	Jul
23.2666666666667	SWA	NA	Jul
23.3333333333333	SWA	NA	Jul
23.4	SWA	NA	Jul
23.4666666666667	SWA	NA	Jul
23.5333333333333	SWA	NA	Jul
23.6	SWA	NA	Jul
23.6666666666667	SWA	NA	Jul
23.7333333333333	SWA	NA	Jul
23.8	SWA	NA	Jul
23.8666666666667	SWA	NA	Jul
23.9333333333333	SWA	NA	Jul
24	SWA	NA	Jul
24.0666666666667	SWA	NA	Jul
24.1333333333333	SWA	NA	Jul
24.2	SWA	NA	Jul
24.2666666666667	SWA	NA	Jul
24.3333333333333	SWA	NA	Jul
24.4	SWA	NA	Jul
24.4666666666667	SWA	NA	Jul
24.5333333333333	SWA	NA	Jul
24.6	SWA	NA	Jul
24.6666666666667	SWA	NA	Jul
24.7333333333333	SWA	NA	Jul
24.8	SWA	NA	Jul
24.8666666666667	SWA	NA	Jul
24.9333333333333	SWA	NA	Jul
25	SWA	NA	Jul
25.0666666666667	SWA	NA	Jul
25.1333333333333	SWA	NA	Jul
25.2	SWA	NA	Jul
25.2666666666667	SWA	NA	Jul
25.3333333333333	SWA	NA	Jul
25.4	SWA	NA	Jul
25.4666666666667	SWA	NA	Jul
25.5333333333333	SWA	NA	Jul
25.6	SWA	NA	Jul
25.6666666666667	SWA	NA	Jul
25.7333333333333	SWA	NA	Jul
25.8	SWA	NA	Jul
25.8666666666667	SWA	NA	Jul
25.9333333333333	SWA	NA	Jul
26	SWA	NA	Jul
26.0666666666667	SWA	NA	Jul
26.1333333333333	SWA	NA	Jul
26.2	SWA	NA	Jul
26.2666666666667	SWA	NA	Jul
26.3333333333333	SWA	NA	Jul
26.4	SWA	NA	Jul
26.4666666666667	SWA	NA	Jul
26.5333333333333	SWA	NA	Jul
26.6	SWA	NA	Jul
26.6666666666667	SWA	NA	Jul
26.7333333333333	SWA	NA	Jul
26.8	SWA	NA	Jul
26.8666666666667	SWA	NA	Jul
26.9333333333333	SWA	NA	Jul
27	SWA	NA	Jul
27.0666666666667	SWA	NA	Jul
27.1333333333333	SWA	NA	Jul
27.2	SWA	NA	Jul
27.2666666666667	SWA	NA	Jul
27.3333333333333	SWA	NA	Jul
27.4	SWA	NA	Jul
27.4666666666667	SWA	NA	Jul
27.5333333333333	SWA	NA	Jul
27.6	SWA	NA	Jul
27.6666666666667	SWA	NA	Jul
27.7333333333333	SWA	NA	Jul
27.8	SWA	NA	Jul
27.8666666666667	SWA	NA	Jul
27.9333333333333	SWA	NA	Jul
28	SWA	NA	Jul
28.0666666666667	SWA	NA	Jul
28.1333333333333	SWA	NA	Jul
28.2	SWA	NA	Jul
28.2666666666667	SWA	NA	Jul
28.3333333333333	SWA	NA	Jul
28.4	SWA	NA	Jul
28.4666666666667	SWA	NA	Jul
28.5333333333333	SWA	NA	Jul
28.6	SWA	NA	Jul
28.6666666666667	SWA	NA	Jul
28.7333333333333	SWA	NA	Jul
28.8	SWA	NA	Jul
28.8666666666667	SWA	NA	Jul
28.9333333333333	SWA	NA	Jul
29	SWA	NA	Jul
29.0666666666667	SWA	NA	Jul
29.1333333333333	SWA	NA	Jul
29.2	SWA	NA	Jul
29.2666666666667	SWA	NA	Jul
29.3333333333333	SWA	NA	Jul
29.4	SWA	NA	Jul
29.4666666666667	SWA	NA	Jul
29.5333333333333	SWA	NA	Jul
29.6	SWA	NA	Jul
29.6666666666667	SWA	NA	Jul
29.7333333333333	SWA	NA	Jul
29.8	SWA	NA	Jul
29.8666666666667	SWA	NA	Jul
29.9333333333333	SWA	NA	Jul
30	SWA	NA	Jul
30.0666666666667	SWA	NA	Jul
30.1333333333333	SWA	NA	Jul
